projectId;department;documentType;title;progress;views;project_card_sizeKb
141918;Минвостокразвития России;Проект ведомственного акта;"Об утверждении порядка составления и утверждения плана финансово-хозяйственной 
деятельности государственных автономных учреждений, находящихся в ведении Минвостокразвития России, и порядка составления и утверждения отчета о результатах деятельности государственных учреждений, находящихся в ведении Минвостокразвития России, и об использовании закрепленного 
за ними государственного имущества";1;99;0.607421875
141917;Минздрав России;Проект ведомственного акта;Об утверждении порядка приема на обучение по образовательным программам высшего образования - программам ординатуры;1;2275;0.346679688
141919;Минтранс России;Проект ведомственного акта;Об утверждении Правил формирования списков граждан, имеющих право быть принятыми в члены жилищно-строительных кооперативов, создаваемых в целях обеспечения граждан жильем в соответствии с Федеральным законом от 24 июля 2008 г. № 161-ФЗ «О содействии развитию жилищного строительства»;1;90;0.564453125
141915;Минпромторг России;Проект постановления Правительства Российской Федерации;О внесении изменений в раздел ХVI приложения к постановлению Правительства Российской Федерации от 17 июля 2015 г. № 719;0.7;199;0.391601563
141916;Минкомсвязь России;Проект ведомственного акта;О внесении изменений в отдельные приказы Министерства цифрового развития, связи и массовых коммуникаций Российской Федерации;1;178;0.358398438
141913;Минфин России;Проект постановления Правительства Российской Федерации;О внесении изменений в некоторые акты Правительства Российской Федерации;1;371;0.318359375
141912;МВД России;Проект ведомственного акта;"проект приказа МВД России «О внесении изменений в приказ 
МВД России от 14 сентября 2020 г. № 640 «Об утверждении Порядка присвоения, подтверждения квалификационного звания, снижения 
в квалификационном звании, лишения квалификационного звания 
и ведения учета сотрудников органов внутренних дел Российской Федерации, имеющих квалификационные звания».";1;259;0.559570313
141914;Минстрой России;Проект постановления Правительства Российской Федерации;О внесении изменений в некоторые акты Правительства Российской Федерации по вопросам установления и определения нормативов потребления коммунальных услуг и нормативов потребления коммунальных ресурсов;0.7;319;0.548828125
141910;Минвостокразвития России;Проект постановления Правительства Российской Федерации;О внесении изменений в Правила предоставления субсидий из федерального бюджета в целях развития инфраструктуры на территории Дальнего Востока;1;201;0.465820313
141911;Роскомнадзор;Проект ведомственного акта;О внесении изменений в Критерии оценки материалов и (или) информации, необходимых для принятия Федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций решений, являющихся основаниями для включения доменных имен и (или) указателей страниц сайтов в информационно-телекоммуникационной сети «Интернет», а также сетевых адресов, позволяющих идентифицировать сайты в информационно-телекоммуникационной сети «Интернет» в единую автоматизированную информационную систему «Единый реестр доменных имен, указателей страниц сайтов в информационно-телекоммуникационной сети «Интернет» и сетевых адресов, позволяющих идентифицировать сайты в информационно-телекоммуникационной сети «Интернет», содержащие информацию, распространение которой в Российской Федерации запрещено», утвержденные приказом Федеральной службы по надзору в сфере связи, информационных технологий и массовых коммуникаций от 27 февраля 2023 г. № 25;0.833333;1472;0.568359375
141909;Минприроды России;Проект ведомственного акта;О внесении изменений в отдельные нормативные правовые акты Министерства природных ресурсов и экологии Российской Федерации в области охоты и сохранения охотничьих ресурсов;1;218;0.452148438
141908;Минпромторг России;Проект постановления Правительства Российской Федерации;Об изменении некоторых актов Правительства Российской Федерации;1;271;0.3125
141907;МЧС России;Проект ведомственного акта;О внесении изменений в перечень индикаторов риска нарушения обязательных требований при осуществлении федерального государственного надзора в области гражданской обороны, утвержденный приказом МЧС России от 13 апреля 2023 г. № 343, и перечень индикаторов риска нарушения обязательных требований при осуществлении федерального государственного надзора в области защиты населения и территорий от чрезвычайных ситуаций, утвержденный приказом МЧС России от 15 июня 2023 г. № 588;1;134;0.549804688
141904;Минюст России;Проект ведомственного акта;О внесении изменения в Порядок включения жилых помещений жилищного фонда Российской Федерации, закрепленных на праве оперативного управления за Министерством юстиции Российской Федерации, его территориальными органами, в специализированный жилищный фонд Министерства юстиции Российской Федерации с отнесением к служебным жилым помещениям, а также исключения жилых помещений из специализированного жилищного фонда Министерства юстиции Российской Федерации и предоставления служебных жилых помещений в Министерстве юстиции Российской Федерации, утвержденный приказом Министерства юстиции Российской Федерации от 8 сентября 2021 г. № 161;1;138;0.586914063
141905;Минцифры России;Проект постановления Правительства Российской Федерации;Об утверждении порядка проведения обследовании линий связи, пересекающих государственную границу Российской Федерации, и средств связи, к которым подключаются указанные линии связи;0.833333;320;0.508789063
141903;Минпромторг России;Проект указа Президента Российской Федерации;"О дальнейшем развитии акционерного общества ""Объединенная судостроительная корпорация""";1;209;0.333007813
141900;Минсельхоз России;Проект постановления Правительства Российской Федерации;О внесении изменений в Требования к антитеррористической защищенности объектов (территорий) Министерства сельского хозяйства Российской Федерации и объектов (территорий), относящихся к сфере деятельности Министерства сельского хозяйства Российской Федерации;0.833333;117;0.639648438
141902;Росгвардия;Проект ведомственного акта;О внесении изменения в пункт 2 приказа Федеральной службы войск национальной гвардии Российской Федерации от 14 ноября 2018 г. № 498 «Об утверждении Перечня должностных лиц войск национальной гвардии Российской Федерации, уполномоченных составлять протоколы об административных правонарушениях, предусмотренных Кодексом Российской Федерации об административных правонарушениях, и признании утратившими силу некоторых нормативных правовых актов Федеральной службы войск национальной гвардии Российской Федерации»;1;120;0.569335938
141901;Минюст России;Проект федерального закона;О внесении изменений в Уголовный кодекс Российской Федерации;1;773;0.241210938
141896;Минвостокразвития России;Проект постановления Правительства Российской Федерации;Об объединении территорий опережающего развития, созданных на территории Забайкальского края, и признании утратившими силу некоторых актов и отдельных положений некоторых актов Правительства Российской Федерации;1;112;0.594726563
141893;Рослесхоз;Проект ведомственного акта;О создании и применении федерального резерва экстренного реагирования;1;108;0.251953125
141894;Рослесхоз;Проект ведомственного акта;Об установлении видов пожарной техники, оборудования, противопожарного снаряжения и инвентаря, иных средств тушения лесных пожаров в целях осуществления мер экстренного реагирования;1;115;0.455078125
141892;Рослесхоз;Проект ведомственного акта;Об установлении критериев применения мер экстренного реагирования федеральным резервом экстренного реагирования;1;114;0.331054688
141891;Рослесхоз;Проект ведомственного акта;Об установлении порядка осуществления мер экстренного реагирования;1;122;0.247070313
141895;Минтранс России;Проект ведомственного акта;Об установлении порядка формирования и ведения автоматизированных централизованных баз персональных данных о пассажирах и персонале (экипаже) транспортных средств, а также срок хранения и порядок предоставления содержащихся в них данных;0.833333;400;0.555664063
141890;Минздрав России;Проект ведомственного акта;Об утверждении стандарта медицинской помощи взрослым при остром гепатите В (диагностика, лечение и диспансерное наблюдение);1;150;0.358398438
141888;Минфин России;Проект ведомственного акта;О внесении изменения в Порядок, формы и сроки предоставления содержащихся в Едином государственном реестре юридических лиц и Едином государственном реестре индивидуальных предпринимателей сведений и документов, а также информации и справки, указанных в пунктах 5 и 6 статьи 6 Федерального закона от 8 августа 2001 г. № 129-ФЗ «О государственной регистрации юридических лиц и индивидуальных предпринимателей», утвержденные приказом Министерства финансов Российской Федерации от 5 августа 2019 г. № 121н;1;203;0.571289063
141885;Минсельхоз России;Проект постановления Правительства Российской Федерации;О внесении изменений в некоторые акты Правительства Российской Федерации;1;196;0.326171875
141886;Росаккредитация;Проект ведомственного акта;О наделении должностных лиц центрального аппарата Федеральной службы по аккредитации и ее территориальных органов полномочиями по направлению запросов в кредитные организации, налоговые органы Российской Федерации, органы, осуществляющие государственную регистрацию прав на недвижимое имущество и сделок с ним, и операторам информационных систем, в которых осуществляется выпуск цифровых финансовых активов, при осуществлении проверок в целях противодействия коррупции;1;170;0.591796875
141889;Минприроды России;Проект ведомственного акта;Проект приказа Минприроды России «О внесении изменений в приказы Минприроды России от 12 мая 2014 г. № 205 и от 23 сентября 2013 г. № 404»;0;259;0.385742188
141884;Минэкономразвития России;Проект постановления Правительства Российской Федерации;О требованиях при проведении конкурса на право заключения концессионного соглашения, соглашения о государственно-частном партнерстве, соглашения о муниципально-частном партнерстве в электронной форме;0.833333;236;0.5625
141887;Минтранс России;Проект ведомственного акта;О внесении изменений в приложения № 1, № 2, № 3 к приказу Министерства транспорта Российской Федерации от 23 июля 2020 г. № 248 «Об утверждении границ зон (районов) Единой системы организации воздушного движения Российской Федерации, границ районов аэродромов (аэроузлов, вертодромов), границ классов А и С воздушного пространства»;0.857143;248;0.547851563
141882;Минфин России;Проект постановления Правительства Российской Федерации;О внесении изменений в Правила направления органами управления Фондом пенсионного и социального страхования Российской Федерации и Федеральным фондом обязательного медицинского страхования в 2023 году в Фонд национального благосостояния доходов от поступления страховых взносов, срок уплаты которых в соответствии с решением Правительства Российской Федерации в 2022 году продлен на 12 месяцев, путем внесения изменений в сводную бюджетную роспись бюджета Фонда пенсионного и социального страхования Российской Федерации и бюджета Федерального фонда обязательного медицинского страхования;1;200;0.633789063
141881;Центральный банк Российской Федерации;Проект ведомственного акта;О внесении изменений в Указание Банка России от 30 сентября 2022 года № 6282-У;1;213;0.305664063
141883;Казначейство России;Проект ведомственного акта;О сроках представления главными распорядителями средств федерального бюджета, главными администраторами доходов федерального бюджета, главными администраторами источников финансирования дефицита федерального бюджета консолидированной месячной, квартальной и годовой бюджетной отчетности в 2024 году;1;200;0.596679688
141879;Центральный банк Российской Федерации;Проект ведомственного акта;О внесении изменений в Положение Банка России от 17 ноября 2021 года № 782-П «Об осуществлении Банком России бюджетных полномочий главного администратора (администратора) доходов федерального бюджета, доходов бюджетов субъектов Российской Федерации и местных бюджетов»;1;151;0.620117188
141878;Минобрнауки России;Проект постановления Правительства Российской Федерации;О внесении изменений в Положение о Совете по поддержке программ развития образовательных организаций высшего образования в рамках реализации программы стратегического академического лидерства «Приоритет-2030»;1;344;0.575195313
141876;Минфин России;Проект постановления Правительства Российской Федерации;Об утверждении перечня товаров, не подлежащих помещению под таможенную процедуру свободной таможенной зоны;0.833333;226;0.370117188
141875;Минкультуры России;Проект ведомственного акта;"Приказ Минкультуры России «О внесении изменений в приложение № 1 к приказу Министерства культуры Российской Федерации от 8 июля 2015 г. № 1941 «Об утверждении требований к осуществлению деятельности и градостроительным регламентам в границах территории объекта культурного наследия федерального значения «Достопримечательное место, связанное с жизнью 
и творчеством Л.Н.Толстого – усадьба Ясная Поляна и ее окрестности, п.п. XIX в. – нач. XX в.», расположенного по адресу: Тульская область, Щенкинский район, Ленинский район, город Тула»";1;99;0.572265625
141874;Минобрнауки России;Проект постановления Правительства Российской Федерации;"О внесении изменений в постановление Правительства Российской Федерации от 13 мая 2021 г. № 729 и признании утратившими силу отдельных положений некоторых актов Правительства 
Российской Федерации";1;401;0.54296875
141877;Минобрнауки России;Проект постановления Правительства Российской Федерации;О внесении изменений в некоторые акты Правительства Российской Федерации и о признании утратившим силу пункта 2 изменений, которые вносятся в постановление Правительства Российской Федерации от 12 апреля 2013 г. № 327 «О единой государственной информационной системе учета научно-исследовательских, опытно-конструкторских и технологических работ гражданского назначения», утвержденных постановлением Правительства Российской Федерации от 27 мая 2022 г. № 959;1;288;0.629882813
141872;Минтранс России;Проект постановления Правительства Российской Федерации;Об утверждении Методики формирования региональных комплексных планов транспортного обслуживания населения;1;305;0.385742188
141871;Минтруд России;Проект постановления Правительства Российской Федерации;О внесении изменений в некоторые акты Правительства Российской Федерации;1;468;0.33203125
141870;Минэкономразвития России;Проект федерального закона;"О внесении изменений в Федеральный закон ""Об основах туристской деятельности в Российской Федерации"" и Земельный кодекс Российской Федерации";0.9;577;0.397460938
141869;Минпромторг России;Проект постановления Правительства Российской Федерации;О внесении изменений в некоторые акты Правительства Российской Федерации;0.9;593;0.318359375
141868;Минэнерго России;Проект постановления Правительства Российской Федерации;Об атрибутах генерации и сертификатах происхождения электрической энергии;1;546;0.327148438
141867;Минтруд России;Проект постановления Правительства Российской Федерации;О внесении изменений в постановление Правительства Российской Федерации от 9 ноября 2018 г. № 1339;1;291;0.356445313
141864;ФССП России;Проект ведомственного акта;Об утверждении Порядка составления и утверждения отчета о результатах деятельности федерального государственного автономного учреждения «Санаторий ФССП России «Зеленая долина» и об использовании закрепленного за ним государственного имущества;1;157;0.57421875
141863;Минтранс России;Проект постановления Правительства Российской Федерации;О внесении изменений в постановление Правительства Российской Федерации от 24 декабря 2019 г. № 1798;1;241;0.373046875
141865;Минобрнауки России;Проект ведомственного акта;О внесении изменений в Порядок приема на обучение по образовательным программам высшего образования – программам подготовки научных и научно-педагогических кадров в аспирантуре, утвержденный приказом Министерства науки и высшего образования Российской Федерации от 6 августа 2021 г. № 721;0.9;488;0.57421875
141862;Минтранс России;Проект постановления Правительства Российской Федерации;О внесении изменений в постановление Правительства Российской Федерации от 24 декабря 2019 г. № 1798;1;192;0.361328125
141861;Росгвардия;Проект ведомственного акта;"Об утверждении Порядка принятия решения о пресечении функционирования беспилотных воздушных, подводных и надводных судов и аппаратов, беспилотных транспортных средств
и иных автоматизированных беспилотных комплексов в целях отражения нападения либо угрозы нападения на объекты, охраняемые военизированными и сторожевыми подразделениями федерального государственного унитарного предприятия «Охрана» Федеральной службы войск национальной гвардии Российской Федерации, работников военизированных и сторожевых подразделений федерального государственного унитарного предприятия «Охрана» Федеральной службы войск национальной гвардии Российской Федерации или лиц, находящихся на этих объектах, а также Перечня должностных лиц федерального государственного унитарного предприятия «Охрана» Федеральной службы войск национальной гвардии Российской Федерации, уполномоченных на принятие такого решения";1;143;0.575195313
141866;Минтранс России;Проект ведомственного акта;проект приказа Минтранса России Об утверждении федеральных авиационных правил «Требования к радиотехническому оборудованию и оборудованию авиационной электросвязи, используемым для обслуживания воздушного движения»;0.6;214;0.521484375
141859;Минпросвещения России;Проект ведомственного акта;"О внесении изменений в Перечень должностей федеральной государственной
гражданской службы Министерства просвещения Российской Федерации,
при замещении которых федеральные государственные гражданские служащие обязаны представлять сведения о своих доходах, об имуществе
и обязательствах имущественного характера, а также сведения о доходах,
об имуществе и обязательствах имущественного характера своих супруги
(супруга) и несовершеннолетних детей, утвержденный приказом Министерства просвещения Российской Федерации от 8 ноября 2022 г. № 954";1;146;0.602539063
141860;Минэнерго России;Проект постановления Правительства Российской Федерации;Об утверждении Правил предоставления в 2023 году субсидии за счет средств резервного фонда Правительства Российской Федерации публичному акционерному обществу «Россети Северный Кавказ» в целях возмещения затрат, связанных с реализацией мероприятий по техническому обслуживанию и ремонту распределительных сетей Республики Дагестан, а также с укомплектованием аварийного запаса необходимыми материалами;1;169;0.643554688
141857;Минздрав России;Проект ведомственного акта;"О внесении изменений в Положение о комиссии Министерства здравоохранения Российской Федерации по формированию перечня спиртосодержащих лекарственных препаратов, на деятельность по производству, изготовлению и (или) обороту которых 
не распространяется действие Федерального закона от 22 ноября 1995 г. № 171-ФЗ «О государственном регулировании производства и оборота этилового спирта, алкогольной и спиртосодержащей продукции 
и об ограничении потребления (распития) алкогольной продукции», утвержденное приказом Министерства здравоохранения Российской Федерации от 10 апреля 2019 г. № 207н";1;290;0.587890625
141858;Минтранс России;Проект постановления Правительства Российской Федерации;Об утверждении Методики формирования региональных комплексных планов транспортного обслуживания населения;1;126;0.397460938
141856;Следственный комитет Российской Федерации;Проект ведомственного акта;"О внесении изменений в Порядок отчисления из федеральных государственных организаций, осуществляющих образовательную деятельность и находящихся в ведении Следственного комитета Российской Федерации, Порядок восстановления в федеральных государственных организациях, осуществляющих образовательную деятельность
и находящихся в ведении Следственного комитета Российской Федерации, Порядок перевода обучающихся из одной федеральной государственной организации, осуществляющей образовательную деятельность
и находящейся в ведении Следственного комитета Российской Федерации,
в другую такую организацию, утвержденных приказом Следственного комитета Российской Федерации от 22 февраля 2022 г. № 25";1;109;0.642578125
141854;Минобрнауки России;Проект постановления Правительства Российской Федерации;"проект постановления Правительства Российской Федерации ""О внесении изменений в постановление Правительства Российской Федерации от 9 августа 2023 г. № 1302""";1;196;0.47265625
141855;Минздрав России;Проект ведомственного акта;"О внесении изменений в Порядок ведения государственного реестра исследователей, осуществляющих клинические исследования биомедицинских клеточных продуктов, утвержденный приказом Министерства здравоохранения Российской Федерации от 31 марта 
2017 г. № 141н, и Порядок выдачи разрешения на проведение клинического исследования биомедицинского клеточного продукта, утвержденный приказом Министерства здравоохранения Российской Федерации от 31 мая 2017 г. № 282н";0;191;0.59375
141852;Минкультуры России;Проект постановления Правительства Российской Федерации;Проект постановления Правительства Российской Федерации «О внесении изменений в Положение о федеральном государственном контроле (надзоре) за состоянием Музейного фонда Российской Федерации, утвержденное постановлением Правительства Российской Федерации от 30 июня 2021 г. № 1076»;1;107;0.658203125
141853;Минцифры России;Проект постановления Правительства Российской Федерации;О проведении эксперимента по использованию федеральной государственной информационной системы «Единый портал государственных и муниципальных услуг (функций)» для обеспечения процесса досудебного (внесудебного) обжалования решений и действий (бездействия), совершенных при предоставлении государственных и муниципальных услуг органами, предоставляющими государственные и муниципальные услуги, их должностными лицами, государственными и муниципальными служащими;1;484;0.633789063
141851;Росавтодор;Проект ведомственного акта;"Об утверждении Административного регламента
Федерального дорожного агентства по предоставлению государственной услуги 
«Аккредитация юридических лиц в качестве подразделений транспортной безопасности в сфере дорожного хозяйства, автомобильного транспорта и городского наземного электрического транспорта»";1;145;0.578125
141850;Минпросвещения России;Проект постановления Правительства Российской Федерации;"О признании не действующими
на территории Российской Федерации актов и отдельных
положений актов, изданных центральными органами
государственного управления СССР";1;171;0.497070313
141849;Росавтодор;Проект ведомственного акта;"Об утверждении Административного регламента
Федерального дорожного агентства по предоставлению государственной услуги 
«Аккредитация юридических лиц для проведения проверки в целях принятия органами аттестации решения об аттестации сил обеспечения транспортной безопасности, а также для обработки персональных данных отдельных категорий лиц, принимаемых на работу, непосредственно связанную с обеспечением транспортной безопасности, или осуществляющих такую работу в сфере дорожного хозяйства, автомобильного транспорта и городского наземного электрического транспорта»";1;134;0.583984375
141847;Минздрав России;Проект постановления Правительства Российской Федерации;Об утверждении Правил предоставления средств из бюджета Федерального фонда обязательного медицинского страхования на возмещение расходов, связанных с оказанием специализированной, в том числе высокотехнологичной, медицинской помощи в рамках базовой программы обязательного медицинского страхования федеральным государственным бюджетным образовательным учреждением высшего образования «Донецкий государственный медицинский университет имени М. Горького» Министерства здравоохранения Российской Федерации и федеральным государственным бюджетным учреждением «Институт неотложной и восстановительной хирургии имени В.К. Гусака» Министерства здравоохранения Российской Федерации гражданам Российской Федерации, иностранным гражданам и лицам без гражданства, застрахованным по обязательному медицинскому страхованию, за исключением граждан, постоянно проживающих на территории Донецкой Народной Республики, Луганской Народной Республики, Запорожской области и Херсонской области, в 2023 году;1;200;0.6328125
141846;Минэнерго России;Проект ведомственного акта;Об утверждении служебного распорядка Министерства энергетики Российской Федерации;1;156;0.288085938
141845;Росздравнадзор;Проект ведомственного акта;Об утверждении Порядка представления гражданами, претендующими на замещение должностей федеральной государственной гражданской службы в Федеральной службе по надзору в сфере здравоохранения и её территориальных органах, и федеральными государственными гражданскими служащими, замещающими должности федеральной государственной гражданской службы в Федеральной службе по надзору в сфере здравоохранения и её территориальных органах, сведений о своих доходах, расходах, об имуществе и обязательствах имущественного характера, а также сведений о доходах, об имуществе и обязательствах имущественного характера своих супруги (супруга) и несовершеннолетних детей;1;122;0.590820313
